model_id,size,instruction,dataset,framing,item_id,target,prediction,raw_result,bin_result,valid,abstain,effective_accuracy
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_258,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_259,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_260,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_261,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_262,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_263,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_264,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_265,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_266,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_267,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_268,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_269,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_270,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_271,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_272,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_273,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_274,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_275,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_276,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_277,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_278,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_279,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_280,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_281,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_282,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_283,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_284,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_285,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_286,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_287,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_288,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_289,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_290,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_291,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_292,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_293,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_294,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_295,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_296,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_297,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_298,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_299,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_300,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_301,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_302,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_303,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_304,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_305,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_306,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_307,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_308,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_309,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_310,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_311,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_312,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_313,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_314,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_315,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_316,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_317,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_318,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_319,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_320,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_321,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_322,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_323,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_324,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_325,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_326,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_327,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_328,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_329,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_330,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_331,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_332,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_333,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_334,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_335,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_336,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_337,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_338,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_339,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_340,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_341,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_342,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_343,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_344,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_345,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_346,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_347,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_348,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_349,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_350,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_351,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_352,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_353,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_354,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_355,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_356,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_357,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_358,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_359,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_360,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_361,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_362,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_363,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_364,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_365,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_366,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_367,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_368,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_369,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_370,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_371,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_372,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_373,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_374,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_375,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_376,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_377,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_378,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_379,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_380,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_381,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_382,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_383,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_384,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_385,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_386,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_387,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_388,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_389,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_390,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_391,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_392,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_393,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_394,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_395,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_396,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_397,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_398,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_399,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_400,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_401,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_402,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_403,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_404,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_405,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_406,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_407,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_408,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_409,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_410,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_411,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_412,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_413,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_414,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_415,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_416,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_417,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_418,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_419,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_420,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_421,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_422,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_423,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_424,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_425,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_426,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_427,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_428,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_429,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_430,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_431,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_432,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_433,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_434,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_435,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_436,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_437,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_438,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_439,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_440,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_441,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_442,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_443,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_444,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_445,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_446,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_447,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_448,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_449,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_450,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_451,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_452,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_453,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_454,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_455,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_456,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_457,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_458,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_459,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_460,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_461,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_462,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_463,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_464,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_465,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_466,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_467,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_468,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_469,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_470,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_471,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_472,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_473,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_474,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_475,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_476,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_477,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_478,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_479,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_480,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_481,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_482,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_483,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_484,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_485,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_486,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_487,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_488,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_489,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_490,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_491,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_492,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_493,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_494,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_495,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_496,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_497,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_498,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_499,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_500,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_501,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_502,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_503,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_504,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_505,1,1.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_506,0,1.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_507,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_508,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_509,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_510,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_511,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_512,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_513,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_514,1,0.0,incorrect,0.0,1,0,0.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_515,0,0.0,correct,1.0,1,0,1.0
qwen2.5_1.5b_instruct,small,1,liar,framing0,liar_516,1,0.0,incorrect,0.0,1,0,0.0
